Scenario,UserCount,Algorithm,Throughput_Mbps,Latency_ms,Energy_J,LoadBalance,QoSViolation_%,UserSatisfaction_%
LOW_MOBILITY,100,Stackelberg Game,1345.59,7.73,9244461.23,26.030,57.05
LOW_MOBILITY,100,Nearest Neighbor,1215.88,7.40,13816578.30,24.423,50.17
LOW_MOBILITY,100,Round Robin,1179.11,9.11,20414644.01,18.552,50.35
LOW_MOBILITY,100,Signal Strength Based,1089.49,7.41,20745881.15,27.493,41.23
LOW_MOBILITY,100,Auction-based,1397.58,8.01,5846973.58,31.810,55.92
LOW_MOBILITY,100,Cooperative Game,1000.00,23.97,108958715.86,50.000,24.34
LOW_MOBILITY,100,Load Balanced,1181.57,8.93,19844425.50,9.150,53.94
LOW_MOBILITY,100,Greedy Assignment,1364.21,8.61,8489722.62,31.330,55.04
LOW_MOBILITY,100,Random Assignment,1195.37,8.85,18793988.27,16.988,51.91
LOW_MOBILITY,150,Nash Equilibrium,1984.70,8.15,13190672.21,34.971,52.42
LOW_MOBILITY,150,Stackelberg Game,2014.49,7.89,16177591.60,34.407,51.87
LOW_MOBILITY,150,Nearest Neighbor,1895.18,7.68,20969227.09,34.069,43.05
LOW_MOBILITY,150,Round Robin,1803.18,8.91,32093620.93,25.458,41.46
LOW_MOBILITY,150,Signal Strength Based,1691.44,7.80,32886683.70,36.223,34.35
LOW_MOBILITY,150,Auction-based,2052.61,7.84,11938436.96,38.794,52.58
LOW_MOBILITY,150,Cooperative Game,1650.00,22.63,140862124.43,45.746,30.49
LOW_MOBILITY,150,Load Balanced,1812.12,9.09,32245761.64,12.233,43.14
LOW_MOBILITY,150,Greedy Assignment,2013.74,8.67,14533229.83,38.636,51.10
LOW_MOBILITY,150,Random Assignment,1843.75,8.94,29659845.24,23.511,44.30
LOW_MOBILITY,200,Nash Equilibrium,2414.81,8.37,25492165.91,32.663,47.81
LOW_MOBILITY,200,Stackelberg Game,2532.28,7.71,29461160.63,26.673,46.41
LOW_MOBILITY,200,Nearest Neighbor,2535.13,7.66,25404242.98,37.682,42.78
LOW_MOBILITY,200,Round Robin,2412.69,9.12,43683200.15,16.940,39.71
LOW_MOBILITY,200,Signal Strength Based,2244.82,7.87,39062055.74,26.207,37.69
LOW_MOBILITY,200,Auction-based,2505.38,7.59,25957622.81,33.719,45.01
LOW_MOBILITY,200,Cooperative Game,2400.00,20.21,146439788.07,30.551,36.84
LOW_MOBILITY,200,Load Balanced,2363.29,9.26,47367693.68,15.250,37.96
LOW_MOBILITY,200,Greedy Assignment,2468.38,8.93,30020131.83,37.313,44.54
LOW_MOBILITY,200,Random Assignment,2392.82,8.97,44278145.11,24.750,39.65
